CustomerID,Cliente,ProductID,Producto,Categoria,Proveedor,UnidadesTotales,TotalPedidos,PromedioPorPedido,MaximoPorPedido,MinimoPorPedido,ValorTotal
QUEEN,Queen Cozinha,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,20,1,20,20,20,"250,00"
QUEEN,Queen Cozinha,58,Escargots de Bourgogne,Seafood,Escargots Nouveaux,15,1,15,15,15,"198,75"
QUEEN,Queen Cozinha,55,Pâté chinois,Meat/Poultry,Ma Maison,12,1,12,12,12,"288,00"
QUEEN,Queen Cozinha,20,Sir Rodney's Marmalade,Confections,"Specialty Biscuits, Ltd.",12,1,12,12,12,"777,60"
QUEEN,Queen Cozinha,1,Chai,Beverages,Exotic Liquids,10,1,10,10,10,"144,00"
QUEEN,Queen Cozinha,11,Queso Cabrales,Dairy Products,Cooperativa de Quesos 'Las Cabras',10,1,10,10,10,"210,00"
QUEEN,Queen Cozinha,52,Filo Mix,Grains/Cereals,"G'day, Mate",6,1,6,6,6,"42,00"
QUEEN,Queen Cozinha,36,Inlagd Sill,Seafood,Svensk Sjöföda AB,5,1,5,5,5,"76,00"
QUEEN,Queen Cozinha,19,Teatime Chocolate Biscuits,Confections,"Specialty Biscuits, Ltd.",5,1,5,5,5,"36,50"
QUICK,QUICK-Stop,60,Camembert Pierrot,Dairy Products,Gai pâturage,243,4,60,84,49,"7888,00"
QUICK,QUICK-Stop,42,Singaporean Hokkien Fried Mee,Grains/Cereals,Leka Trading,191,4,47,100,9,"2648,80"
QUICK,QUICK-Stop,40,Boston Crab Meat,Seafood,New England Seafood Cannery,170,3,56,70,40,"2758,00"
QUICK,QUICK-Stop,76,Lakkalikööri,Beverages,Karkki Oy,167,3,55,90,33,"2887,20"
QUICK,QUICK-Stop,7,Uncle Bob's Organic Dried Pears,Produce,Grandma Kelly's Homestead,135,2,67,90,45,"4050,00"
QUICK,QUICK-Stop,39,Chartreuse verte,Beverages,Aux joyeux ecclésiastiques,134,2,67,80,54,"2217,60"
QUICK,QUICK-Stop,19,Teatime Chocolate Biscuits,Confections,"Specialty Biscuits, Ltd.",130,2,65,80,50,"1044,00"
QUICK,QUICK-Stop,35,Steeleye Stout,Beverages,Bigfoot Breweries,125,2,62,100,25,"1890,00"
QUICK,QUICK-Stop,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,125,2,62,70,55,"1482,00"
QUICK,QUICK-Stop,2,Chang,Beverages,Exotic Liquids,121,3,40,60,11,"2071,00"
QUICK,QUICK-Stop,27,Schoggi Schokolade,Confections,Heli Süßwaren GmbH & Co. KG,120,1,120,120,120,"5268,00"
QUICK,QUICK-Stop,55,Pâté chinois,Meat/Poultry,Ma Maison,120,1,120,120,120,"2304,00"
QUICK,QUICK-Stop,65,Louisiana Fiery Hot Pepper Sauce,Condiments,New Orleans Cajun Delights,108,2,54,80,28,"2154,40"
QUICK,QUICK-Stop,26,Gumbär Gummibärchen,Confections,Heli Süßwaren GmbH & Co. KG,103,2,51,63,40,"3216,69"
QUICK,QUICK-Stop,45,Rogede sild,Seafood,Lyngbysild,100,1,100,100,100,"950,00"
QUICK,QUICK-Stop,13,Konbu,Seafood,Mayumi's,97,2,48,77,20,"582,00"
QUICK,QUICK-Stop,51,Manjimup Dried Apples,Produce,"G'day, Mate",92,2,46,48,44,"4876,00"
QUICK,QUICK-Stop,38,Côte de Blaye,Beverages,Aux joyeux ecclésiastiques,90,2,45,60,30,"23715,00"
QUICK,QUICK-Stop,44,Gula Malacca,Condiments,Leka Trading,90,3,30,50,16,"1750,50"
QUICK,QUICK-Stop,62,Tarte au sucre,Confections,Forêts d'érables,88,2,44,48,40,"3942,40"
QUICK,QUICK-Stop,64,Wimmers gute Semmelknödel,Grains/Cereals,Plutzer Lebensmittelgroßmärkte AG,83,2,41,48,35,"2527,00"
QUICK,QUICK-Stop,1,Chai,Beverages,Exotic Liquids,75,2,37,45,30,"1188,00"
QUICK,QUICK-Stop,8,Northwoods Cranberry Sauce,Condiments,Grandma Kelly's Homestead,70,1,70,70,70,"2240,00"
QUICK,QUICK-Stop,70,Outback Lager,Beverages,"Pavlova, Ltd.",70,2,35,50,20,"1050,00"
QUICK,QUICK-Stop,23,Tunnbröd,Grains/Cereals,PB Knäckebröd AB,70,1,70,70,70,"630,00"
QUICK,QUICK-Stop,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,70,2,35,55,15,"837,50"
QUICK,QUICK-Stop,59,Raclette Courdavault,Dairy Products,Gai pâturage,70,2,35,45,25,"3850,00"
QUICK,QUICK-Stop,18,Carnarvon Tigers,Seafood,"Pavlova, Ltd.",64,2,32,40,24,"4000,00"
QUICK,QUICK-Stop,43,Ipoh Coffee,Beverages,Leka Trading,64,2,32,40,24,"2944,00"
QUICK,QUICK-Stop,21,Sir Rodney's Scones,Confections,"Specialty Biscuits, Ltd.",60,1,60,60,60,"600,00"
QUICK,QUICK-Stop,58,Escargots de Bourgogne,Seafood,Escargots Nouveaux,60,1,60,60,60,"795,00"
QUICK,QUICK-Stop,3,Aniseed Syrup,Condiments,Exotic Liquids,60,1,60,60,60,"600,00"
QUICK,QUICK-Stop,53,Perth Pasties,Meat/Poultry,"G'day, Mate",56,2,28,36,20,"1599,20"
QUICK,QUICK-Stop,47,Zaanse koeken,Confections,Zaanse Snoepfabriek,55,1,55,55,55,"418,00"
QUICK,QUICK-Stop,4,Chef Anton's Cajun Seasoning,Condiments,New Orleans Cajun Delights,50,1,50,50,50,"1100,00"
QUICK,QUICK-Stop,16,Pavlova,Confections,"Pavlova, Ltd.",50,1,50,50,50,"872,50"
QUICK,QUICK-Stop,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,42,2,21,35,7,"1461,60"
QUICK,QUICK-Stop,36,Inlagd Sill,Seafood,Svensk Sjöföda AB,42,2,21,30,12,"752,40"
QUICK,QUICK-Stop,29,Thüringer Rostbratwurst,Meat/Poultry,Plutzer Lebensmittelgroßmärkte AG,40,1,40,40,40,"4951,60"
QUICK,QUICK-Stop,75,Rhönbräu Klosterbier,Beverages,Plutzer Lebensmittelgroßmärkte AG,40,1,40,40,40,"310,00"
QUICK,QUICK-Stop,33,Geitost,Dairy Products,Norske Meierier,36,2,18,20,16,"80,00"
QUICK,QUICK-Stop,71,Flotemysost,Dairy Products,Norske Meierier,35,1,35,35,35,"752,50"
QUICK,QUICK-Stop,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",35,1,35,35,35,"437,50"
QUICK,QUICK-Stop,20,Sir Rodney's Marmalade,Confections,"Specialty Biscuits, Ltd.",35,2,17,20,15,"2835,00"
QUICK,QUICK-Stop,10,Ikura,Seafood,Tokyo Traders,24,1,24,24,24,"595,20"
QUICK,QUICK-Stop,9,Mishi Kobe Niku,Meat/Poultry,Tokyo Traders,16,1,16,16,16,"1552,00"
QUICK,QUICK-Stop,61,Sirop d'érable,Condiments,Forêts d'érables,16,1,16,16,16,"364,80"
QUICK,QUICK-Stop,74,Longlife Tofu,Produce,Tokyo Traders,15,1,15,15,15,"120,00"
QUICK,QUICK-Stop,69,Gudbrandsdalsost,Dairy Products,Norske Meierier,9,1,9,9,9,"324,00"
RANCH,Rancho grande,40,Boston Crab Meat,Seafood,New England Seafood Cannery,20,1,20,20,20,"294,00"
RANCH,Rancho grande,57,Ravioli Angelo,Grains/Cereals,Pasta Buttini s.r.l.,20,1,20,20,20,"390,00"
RANCH,Rancho grande,61,Sirop d'érable,Condiments,Forêts d'érables,10,1,10,10,10,"285,00"
RANCH,Rancho grande,51,Manjimup Dried Apples,Produce,"G'day, Mate",7,1,7,7,7,"371,00"
RANCH,Rancho grande,26,Gumbär Gummibärchen,Confections,Heli Süßwaren GmbH & Co. KG,6,1,6,6,6,"149,40"
RANCH,Rancho grande,32,Mascarpone Fabioli,Dairy Products,Formaggi Fortini s.r.l.,6,1,6,6,6,"192,00"
RANCH,Rancho grande,16,Pavlova,Confections,"Pavlova, Ltd.",6,1,6,6,6,"104,70"
RANCH,Rancho grande,20,Sir Rodney's Marmalade,Confections,"Specialty Biscuits, Ltd.",5,1,5,5,5,"405,00"
RANCH,Rancho grande,21,Sir Rodney's Scones,Confections,"Specialty Biscuits, Ltd.",5,1,5,5,5,"50,00"
RANCH,Rancho grande,46,Spegesild,Seafood,Lyngbysild,3,1,3,3,3,"36,00"
RANCH,Rancho grande,49,Maxilaku,Confections,Karkki Oy,2,1,2,2,2,"40,00"
RANCH,Rancho grande,38,Côte de Blaye,Beverages,Aux joyeux ecclésiastiques,2,1,2,2,2,"527,00"
RATTC,Rattlesnake Canyon Grocery,62,Tarte au sucre,Confections,Forêts d'érables,185,4,46,70,25,"8180,00"
RATTC,Rattlesnake Canyon Grocery,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,122,4,30,70,2,"3936,80"
RATTC,Rattlesnake Canyon Grocery,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,81,3,27,40,6,"912,50"
RATTC,Rattlesnake Canyon Grocery,7,Uncle Bob's Organic Dried Pears,Produce,Grandma Kelly's Homestead,76,3,25,60,1,"2190,00"
RATTC,Rattlesnake Canyon Grocery,17,Alice Mutton,Meat/Poultry,"Pavlova, Ltd.",73,4,18,36,6,"2449,20"
RATTC,Rattlesnake Canyon Grocery,38,Côte de Blaye,Beverages,Aux joyeux ecclésiastiques,70,2,35,40,30,"16864,00"
RATTC,Rattlesnake Canyon Grocery,71,Flotemysost,Dairy Products,Norske Meierier,69,2,34,60,9,"1225,50"
RATTC,Rattlesnake Canyon Grocery,59,Raclette Courdavault,Dairy Products,Gai pâturage,60,1,60,60,60,"2640,00"
RATTC,Rattlesnake Canyon Grocery,27,Schoggi Schokolade,Confections,Heli Süßwaren GmbH & Co. KG,50,1,50,50,50,"2195,00"
RATTC,Rattlesnake Canyon Grocery,32,Mascarpone Fabioli,Dairy Products,Formaggi Fortini s.r.l.,41,2,20,40,1,"1056,00"
RATTC,Rattlesnake Canyon Grocery,11,Queso Cabrales,Dairy Products,Cooperativa de Quesos 'Las Cabras',40,1,40,40,40,"840,00"
RATTC,Rattlesnake Canyon Grocery,2,Chang,Beverages,Exotic Liquids,39,2,19,24,15,"741,00"
RATTC,Rattlesnake Canyon Grocery,25,NuNuCa Nuß-Nougat-Creme,Confections,Heli Süßwaren GmbH & Co. KG,35,1,35,35,35,"490,00"
RATTC,Rattlesnake Canyon Grocery,64,Wimmers gute Semmelknödel,Grains/Cereals,Plutzer Lebensmittelgroßmärkte AG,32,2,16,30,2,"864,50"
RATTC,Rattlesnake Canyon Grocery,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,32,2,16,30,2,"416,00"
RATTC,Rattlesnake Canyon Grocery,76,Lakkalikööri,Beverages,Karkki Oy,30,1,30,30,30,"540,00"
RATTC,Rattlesnake Canyon Grocery,58,Escargots de Bourgogne,Seafood,Escargots Nouveaux,30,1,30,30,30,"318,00"
RATTC,Rattlesnake Canyon Grocery,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,30,1,30,30,30,"135,00"
RATTC,Rattlesnake Canyon Grocery,53,Perth Pasties,Meat/Poultry,"G'day, Mate",28,1,28,28,28,"733,60"
RATTC,Rattlesnake Canyon Grocery,75,Rhönbräu Klosterbier,Beverages,Plutzer Lebensmittelgroßmärkte AG,28,3,9,18,4,"207,70"
RATTC,Rattlesnake Canyon Grocery,55,Pâté chinois,Meat/Poultry,Ma Maison,27,2,13,25,2,"648,00"
RATTC,Rattlesnake Canyon Grocery,4,Chef Anton's Cajun Seasoning,Condiments,New Orleans Cajun Delights,26,2,13,25,1,"572,00"
RATTC,Rattlesnake Canyon Grocery,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,24,1,24,24,24,"667,20"
RATTC,Rattlesnake Canyon Grocery,60,Camembert Pierrot,Dairy Products,Gai pâturage,23,2,11,21,2,"639,20"
RATTC,Rattlesnake Canyon Grocery,65,Louisiana Fiery Hot Pepper Sauce,Condiments,New Orleans Cajun Delights,20,1,20,20,20,"336,00"
RATTC,Rattlesnake Canyon Grocery,1,Chai,Beverages,Exotic Liquids,18,1,18,18,18,"259,20"
RATTC,Rattlesnake Canyon Grocery,30,Nord-Ost Matjeshering,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,18,1,18,18,18,"372,60"
RATTC,Rattlesnake Canyon Grocery,43,Ipoh Coffee,Beverages,Leka Trading,15,1,15,15,15,"552,00"
RATTC,Rattlesnake Canyon Grocery,41,Jack's New England Clam Chowder,Seafood,New England Seafood Cannery,13,2,6,10,3,"105,95"
RATTC,Rattlesnake Canyon Grocery,5,Chef Anton's Gumbo Mix,Condiments,New Orleans Cajun Delights,12,1,12,12,12,"204,00"
RATTC,Rattlesnake Canyon Grocery,20,Sir Rodney's Marmalade,Confections,"Specialty Biscuits, Ltd.",7,2,3,6,1,"469,80"
RATTC,Rattlesnake Canyon Grocery,13,Konbu,Seafood,Mayumi's,4,1,4,4,4,"24,00"
RATTC,Rattlesnake Canyon Grocery,3,Aniseed Syrup,Condiments,Exotic Liquids,4,1,4,4,4,"40,00"
RATTC,Rattlesnake Canyon Grocery,46,Spegesild,Seafood,Lyngbysild,3,1,3,3,3,"36,00"
RATTC,Rattlesnake Canyon Grocery,52,Filo Mix,Grains/Cereals,"G'day, Mate",2,1,2,2,2,"14,00"
RATTC,Rattlesnake Canyon Grocery,39,Chartreuse verte,Beverages,Aux joyeux ecclésiastiques,2,1,2,2,2,"36,00"
RATTC,Rattlesnake Canyon Grocery,73,Röd Kaviar,Seafood,Svensk Sjöföda AB,2,1,2,2,2,"30,00"
RATTC,Rattlesnake Canyon Grocery,16,Pavlova,Confections,"Pavlova, Ltd.",2,1,2,2,2,"34,90"
RATTC,Rattlesnake Canyon Grocery,12,Queso Manchego La Pastora,Dairy Products,Cooperativa de Quesos 'Las Cabras',2,1,2,2,2,"76,00"
RATTC,Rattlesnake Canyon Grocery,8,Northwoods Cranberry Sauce,Condiments,Grandma Kelly's Homestead,2,1,2,2,2,"80,00"
RATTC,Rattlesnake Canyon Grocery,23,Tunnbröd,Grains/Cereals,PB Knäckebröd AB,2,1,2,2,2,"18,00"
RATTC,Rattlesnake Canyon Grocery,10,Ikura,Seafood,Tokyo Traders,1,1,1,1,1,"31,00"
RATTC,Rattlesnake Canyon Grocery,14,Tofu,Produce,Mayumi's,1,1,1,1,1,"23,25"
RATTC,Rattlesnake Canyon Grocery,6,Grandma's Boysenberry Spread,Condiments,Grandma Kelly's Homestead,1,1,1,1,1,"25,00"
RATTC,Rattlesnake Canyon Grocery,66,Louisiana Hot Spiced Okra,Condiments,New Orleans Cajun Delights,1,1,1,1,1,"17,00"
REGGC,Reggiani Caseifici,7,Uncle Bob's Organic Dried Pears,Produce,Grandma Kelly's Homestead,40,2,20,20,20,"1200,00"
REGGC,Reggiani Caseifici,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,40,1,40,40,40,"1392,00"
REGGC,Reggiani Caseifici,49,Maxilaku,Confections,Karkki Oy,28,1,28,28,28,"560,00"
REGGC,Reggiani Caseifici,17,Alice Mutton,Meat/Poultry,"Pavlova, Ltd.",20,1,20,20,20,"780,00"
REGGC,Reggiani Caseifici,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,20,1,20,20,20,"260,00"
REGGC,Reggiani Caseifici,33,Geitost,Dairy Products,Norske Meierier,20,1,20,20,20,"50,00"
REGGC,Reggiani Caseifici,41,Jack's New England Clam Chowder,Seafood,New England Seafood Cannery,20,1,20,20,20,"193,00"
REGGC,Reggiani Caseifici,46,Spegesild,Seafood,Lyngbysild,20,1,20,20,20,"192,00"
REGGC,Reggiani Caseifici,52,Filo Mix,Grains/Cereals,"G'day, Mate",18,2,9,14,4,"126,00"
REGGC,Reggiani Caseifici,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,16,1,16,16,16,"200,00"
REGGC,Reggiani Caseifici,70,Outback Lager,Beverages,"Pavlova, Ltd.",12,1,12,12,12,"180,00"
REGGC,Reggiani Caseifici,28,Rössle Sauerkraut,Produce,Plutzer Lebensmittelgroßmärkte AG,12,1,12,12,12,"436,80"
REGGC,Reggiani Caseifici,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,10,1,10,10,10,"45,00"
REGGC,Reggiani Caseifici,53,Perth Pasties,Meat/Poultry,"G'day, Mate",10,1,10,10,10,"328,00"
REGGC,Reggiani Caseifici,54,Tourtière,Meat/Poultry,Ma Maison,10,1,10,10,10,"59,00"
REGGC,Reggiani Caseifici,56,Gnocchi di nonna Alice,Grains/Cereals,Pasta Buttini s.r.l.,10,1,10,10,10,"380,00"
REGGC,Reggiani Caseifici,59,Raclette Courdavault,Dairy Products,Gai pâturage,10,1,10,10,10,"550,00"
REGGC,Reggiani Caseifici,62,Tarte au sucre,Confections,Forêts d'érables,10,1,10,10,10,"493,00"
REGGC,Reggiani Caseifici,11,Queso Cabrales,Dairy Products,Cooperativa de Quesos 'Las Cabras',6,1,6,6,6,"100,80"
REGGC,Reggiani Caseifici,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",3,1,3,3,3,"30,00"
RICAR,Ricardo Adocicados,60,Camembert Pierrot,Dairy Products,Gai pâturage,75,2,37,40,35,"2278,00"
RICAR,Ricardo Adocicados,52,Filo Mix,Grains/Cereals,"G'day, Mate",70,1,70,70,70,"490,00"
RICAR,Ricardo Adocicados,16,Pavlova,Confections,"Pavlova, Ltd.",70,2,35,40,30,"1079,50"
RICAR,Ricardo Adocicados,19,Teatime Chocolate Biscuits,Confections,"Specialty Biscuits, Ltd.",55,2,27,40,15,"401,50"
RICAR,Ricardo Adocicados,46,Spegesild,Seafood,Lyngbysild,50,2,25,35,15,"564,00"
RICAR,Ricardo Adocicados,59,Raclette Courdavault,Dairy Products,Gai pâturage,42,1,42,42,42,"2310,00"
RICAR,Ricardo Adocicados,2,Chang,Beverages,Exotic Liquids,37,3,12,20,5,"703,00"
RICAR,Ricardo Adocicados,65,Louisiana Fiery Hot Pepper Sauce,Condiments,New Orleans Cajun Delights,35,1,35,35,35,"588,00"
RICAR,Ricardo Adocicados,13,Konbu,Seafood,Mayumi's,30,1,30,30,30,"180,00"
RICAR,Ricardo Adocicados,18,Carnarvon Tigers,Seafood,"Pavlova, Ltd.",25,1,25,25,25,"1562,50"
RICAR,Ricardo Adocicados,36,Inlagd Sill,Seafood,Svensk Sjöföda AB,25,1,25,25,25,"475,00"
RICAR,Ricardo Adocicados,49,Maxilaku,Confections,Karkki Oy,24,1,24,24,24,"384,00"
RICAR,Ricardo Adocicados,70,Outback Lager,Beverages,"Pavlova, Ltd.",20,1,20,20,20,"240,00"
RICAR,Ricardo Adocicados,34,Sasquatch Ale,Beverages,Bigfoot Breweries,20,1,20,20,20,"224,00"
RICAR,Ricardo Adocicados,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",18,1,18,18,18,"225,00"
RICAR,Ricardo Adocicados,22,Gustaf's Knäckebröd,Grains/Cereals,PB Knäckebröd AB,15,1,15,15,15,"315,00"
RICAR,Ricardo Adocicados,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,15,1,15,15,15,"67,50"
RICAR,Ricardo Adocicados,17,Alice Mutton,Meat/Poultry,"Pavlova, Ltd.",12,1,12,12,12,"468,00"
RICAR,Ricardo Adocicados,25,NuNuCa Nuß-Nougat-Creme,Confections,Heli Süßwaren GmbH & Co. KG,10,1,10,10,10,"140,00"
RICAR,Ricardo Adocicados,57,Ravioli Angelo,Grains/Cereals,Pasta Buttini s.r.l.,10,1,10,10,10,"195,00"
RICAR,Ricardo Adocicados,71,Flotemysost,Dairy Products,Norske Meierier,2,1,2,2,2,"34,40"
RICSU,Richter Supermarkt,53,Perth Pasties,Meat/Poultry,"G'day, Mate",70,1,70,70,70,"2296,00"
RICSU,Richter Supermarkt,52,Filo Mix,Grains/Cereals,"G'day, Mate",60,1,60,60,60,"420,00"
RICSU,Richter Supermarkt,60,Camembert Pierrot,Dairy Products,Gai pâturage,60,1,60,60,60,"1632,00"
RICSU,Richter Supermarkt,69,Gudbrandsdalsost,Dairy Products,Norske Meierier,56,2,28,36,20,"1872,00"
RICSU,Richter Supermarkt,75,Rhönbräu Klosterbier,Beverages,Plutzer Lebensmittelgroßmärkte AG,50,1,50,50,50,"387,50"
RICSU,Richter Supermarkt,13,Konbu,Seafood,Mayumi's,42,1,42,42,42,"252,00"
RICSU,Richter Supermarkt,70,Outback Lager,Beverages,"Pavlova, Ltd.",40,1,40,40,40,"600,00"
RICSU,Richter Supermarkt,29,Thüringer Rostbratwurst,Meat/Poultry,Plutzer Lebensmittelgroßmärkte AG,36,1,36,36,36,"4456,44"
RICSU,Richter Supermarkt,16,Pavlova,Confections,"Pavlova, Ltd.",35,1,35,35,35,"486,50"
RICSU,Richter Supermarkt,26,Gumbär Gummibärchen,Confections,Heli Süßwaren GmbH & Co. KG,32,2,16,20,12,"999,36"
RICSU,Richter Supermarkt,2,Chang,Beverages,Exotic Liquids,30,2,15,20,10,"494,00"
RICSU,Richter Supermarkt,30,Nord-Ost Matjeshering,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,30,1,30,30,30,"776,70"
RICSU,Richter Supermarkt,31,Gorgonzola Telino,Dairy Products,Formaggi Fortini s.r.l.,30,1,30,30,30,"375,00"
RICSU,Richter Supermarkt,59,Raclette Courdavault,Dairy Products,Gai pâturage,30,1,30,30,30,"1320,00"
RICSU,Richter Supermarkt,57,Ravioli Angelo,Grains/Cereals,Pasta Buttini s.r.l.,30,1,30,30,30,"585,00"
RICSU,Richter Supermarkt,46,Spegesild,Seafood,Lyngbysild,30,1,30,30,30,"360,00"
RICSU,Richter Supermarkt,36,Inlagd Sill,Seafood,Svensk Sjöföda AB,25,1,25,25,25,"380,00"
RICSU,Richter Supermarkt,73,Röd Kaviar,Seafood,Svensk Sjöföda AB,24,2,12,15,9,"360,00"
RICSU,Richter Supermarkt,72,Mozzarella di Giovanni,Dairy Products,Formaggi Fortini s.r.l.,21,1,21,21,21,"730,80"
RICSU,Richter Supermarkt,50,Valkoinen suklaa,Confections,Karkki Oy,20,1,20,20,20,"325,00"
RICSU,Richter Supermarkt,58,Escargots de Bourgogne,Seafood,Escargots Nouveaux,20,1,20,20,20,"265,00"
RICSU,Richter Supermarkt,33,Geitost,Dairy Products,Norske Meierier,15,1,15,15,15,"37,50"
RICSU,Richter Supermarkt,65,Louisiana Fiery Hot Pepper Sauce,Condiments,New Orleans Cajun Delights,10,1,10,10,10,"210,50"
RICSU,Richter Supermarkt,51,Manjimup Dried Apples,Produce,"G'day, Mate",6,1,6,6,6,"318,00"
RICSU,Richter Supermarkt,41,Jack's New England Clam Chowder,Seafood,New England Seafood Cannery,6,1,6,6,6,"57,90"
RICSU,Richter Supermarkt,76,Lakkalikööri,Beverages,Karkki Oy,2,1,2,2,2,"36,00"
ROMEY,Romero y tomillo,45,Rogede sild,Seafood,Lyngbysild,20,1,20,20,20,"190,00"
ROMEY,Romero y tomillo,30,Nord-Ost Matjeshering,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,17,3,5,10,1,"357,09"
ROMEY,Romero y tomillo,60,Camembert Pierrot,Dairy Products,Gai pâturage,10,1,10,10,10,"340,00"
ROMEY,Romero y tomillo,53,Perth Pasties,Meat/Poultry,"G'day, Mate",10,1,10,10,10,"262,00"
ROMEY,Romero y tomillo,23,Tunnbröd,Grains/Cereals,PB Knäckebröd AB,10,1,10,10,10,"90,00"
ROMEY,Romero y tomillo,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,6,1,6,6,6,"21,60"
ROMEY,Romero y tomillo,54,Tourtière,Meat/Poultry,Ma Maison,5,1,5,5,5,"29,50"
ROMEY,Romero y tomillo,35,Steeleye Stout,Beverages,Bigfoot Breweries,4,1,4,4,4,"57,60"
ROMEY,Romero y tomillo,42,Singaporean Hokkien Fried Mee,Grains/Cereals,Leka Trading,4,1,4,4,4,"56,00"
ROMEY,Romero y tomillo,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",2,1,2,2,2,"25,00"
ROMEY,Romero y tomillo,57,Ravioli Angelo,Grains/Cereals,Pasta Buttini s.r.l.,2,1,2,2,2,"31,20"
ROMEY,Romero y tomillo,19,Teatime Chocolate Biscuits,Confections,"Specialty Biscuits, Ltd.",1,1,1,1,1,"7,30"
SANTG,Santé Gourmet,24,Guaraná Fantástica,Beverages,Refrescos Americanas LTDA,23,2,11,15,8,"90,00"
SANTG,Santé Gourmet,77,Original Frankfurter grüne Soße,Condiments,Plutzer Lebensmittelgroßmärkte AG,18,1,18,18,18,"234,00"
SANTG,Santé Gourmet,71,Flotemysost,Dairy Products,Norske Meierier,15,1,15,15,15,"258,00"
SANTG,Santé Gourmet,16,Pavlova,Confections,"Pavlova, Ltd.",15,1,15,15,15,"261,75"
SANTG,Santé Gourmet,30,Nord-Ost Matjeshering,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,15,1,15,15,15,"388,35"
SANTG,Santé Gourmet,7,Uncle Bob's Organic Dried Pears,Produce,Grandma Kelly's Homestead,12,1,12,12,12,"360,00"
SANTG,Santé Gourmet,59,Raclette Courdavault,Dairy Products,Gai pâturage,12,1,12,12,12,"528,00"
SANTG,Santé Gourmet,43,Ipoh Coffee,Beverages,Leka Trading,9,1,9,9,9,"414,00"
SANTG,Santé Gourmet,35,Steeleye Stout,Beverages,Bigfoot Breweries,8,1,8,8,8,"144,00"
SANTG,Santé Gourmet,38,Côte de Blaye,Beverages,Aux joyeux ecclésiastiques,8,1,8,8,8,"2108,00"
SANTG,Santé Gourmet,18,Carnarvon Tigers,Seafood,"Pavlova, Ltd.",8,1,8,8,8,"500,00"
SANTG,Santé Gourmet,28,Rössle Sauerkraut,Produce,Plutzer Lebensmittelgroßmärkte AG,6,1,6,6,6,"218,40"
SANTG,Santé Gourmet,41,Jack's New England Clam Chowder,Seafood,New England Seafood Cannery,5,1,5,5,5,"48,25"
SANTG,Santé Gourmet,53,Perth Pasties,Meat/Poultry,"G'day, Mate",5,1,5,5,5,"164,00"
SANTG,Santé Gourmet,19,Teatime Chocolate Biscuits,Confections,"Specialty Biscuits, Ltd.",2,1,2,2,2,"18,40"
SAVEA,Save-a-lot Markets,13,Konbu,Seafood,Mayumi's,248,4,62,84,28,"1488,00"
SAVEA,Save-a-lot Markets,68,Scottish Longbreads,Confections,"Specialty Biscuits, Ltd.",220,4,55,80,40,"2750,00"
SAVEA,Save-a-lot Markets,17,Alice Mutton,Meat/Poultry,"Pavlova, Ltd.",204,3,68,100,27,"7956,00"
SAVEA,Save-a-lot Markets,2,Chang,Beverages,Exotic Liquids,203,5,40,100,3,"3591,00"
SAVEA,Save-a-lot Markets,41,Jack's New England Clam Chowder,Seafood,New England Seafood Cannery,198,4,49,120,12,"1910,70"
SAVEA,Save-a-lot Markets,75,Rhönbräu Klosterbier,Beverages,Plutzer Lebensmittelgroßmärkte AG,198,3,66,120,36,"1534,50"
SAVEA,Save-a-lot Markets,55,Pâté chinois,Meat/Poultry,Ma Maison,164,3,54,120,4,"3360,00"
SAVEA,Save-a-lot Markets,59,Raclette Courdavault,Dairy Products,Gai pâturage,147,3,49,100,7,"7645,00"
SAVEA,Save-a-lot Markets,45,Rogede sild,Seafood,Lyngbysild,146,2,73,110,36,"1387,00"
SAVEA,Save-a-lot Markets,53,Perth Pasties,Meat/Poultry,"G'day, Mate",145,2,72,120,25,"4756,00"
